snapshot_date,warehouse_id,product_id,opening_stock_tons,stock_in_tons,stock_out_tons,closing_stock_tons,holding_cost_per_ton_inr,warehouse_capacity_tons,reorder_point_tons
2024-06-10,8,3,7876.3,664.3,674.9,7865.7,19.34,11531,2306.2
2024-06-17,8,3,7865.7,613.5,694.3,7784.9,23.12,11531,2306.2
2024-06-24,8,3,7784.9,478.0,422.4,7840.5,37.7,11531,2306.2
2024-07-01,8,3,7840.5,1000.2,1055.6,7785.1,38.75,11531,2306.2
2024-07-08,8,3,7785.1,1494.1,1372.8,7906.4,33.0,11531,2306.2
2024-07-15,8,3,7906.4,817.6,733.3,7990.7,29.0,11531,2306.2
2024-07-22,8,3,7990.7,952.8,1056.4,7887.1,18.47,11531,2306.2
2024-07-29,8,3,7887.1,1458.2,1406.9,7938.4,33.08,11531,2306.2
2024-08-05,8,3,7938.4,438.3,448.9,7927.8,24.25,11531,2306.2
2024-08-12,8,3,7927.8,1252.1,1257.6,7922.3,26.46,11531,2306.2
2024-08-19,8,3,7922.3,529.2,548.4,7903.1,25.97,11531,2306.2
2024-08-26,8,3,7903.1,1329.2,1203.7,8028.6,26.34,11531,2306.2
2024-09-02,8,3,8028.6,948.0,829.7,8146.9,26.32,11531,2306.2
2024-09-09,8,3,8146.9,955.5,1073.1,8029.3,27.44,11531,2306.2
2024-09-16,8,3,8029.3,603.2,653.6,7978.9,23.15,11531,2306.2
2024-09-23,8,3,7978.9,836.3,891.3,7923.9,35.97,11531,2306.2
2024-09-30,8,3,7923.9,743.8,858.4,7809.3,27.65,11531,2306.2
2024-10-07,8,3,7809.3,439.2,491.2,7757.3,20.98,11531,2306.2
2024-10-14,8,3,7757.3,1162.3,1187.4,7732.2,18.02,11531,2306.2
2024-10-21,8,3,7732.2,820.2,901.0,7651.4,33.78,11531,2306.2
2024-10-28,8,3,7651.4,1188.7,1319.2,7520.9,24.08,11531,2306.2
2024-11-04,8,3,7520.9,1115.1,1072.5,7563.5,36.22,11531,2306.2
2024-11-11,8,3,7563.5,922.3,1016.5,7469.3,36.38,11531,2306.2
2024-11-18,8,3,7469.3,463.5,529.6,7403.2,38.67,11531,2306.2
2024-11-25,8,3,7403.2,884.8,932.0,7356.0,23.64,11531,2306.2
2024-12-02,8,3,7356.0,456.9,448.8,7364.1,37.15,11531,2306.2
2024-12-09,8,3,7364.1,1099.2,1019.1,7444.2,31.17,11531,2306.2
2024-12-16,8,3,7444.2,375.5,381.8,7437.9,18.79,11531,2306.2
2024-12-23,8,3,7437.9,406.7,450.5,7394.1,37.57,11531,2306.2
2024-12-30,8,3,7394.1,568.2,576.5,7385.8,37.28,11531,2306.2
2025-01-06,8,3,7385.8,907.9,1020.4,7273.3,28.17,11531,2306.2
2025-01-13,8,3,7273.3,1074.2,1092.6,7254.9,22.78,11531,2306.2
2025-01-20,8,3,7254.9,942.8,969.7,7228.0,29.3,11531,2306.2
2025-01-27,8,3,7228.0,537.0,478.8,7286.2,38.26,11531,2306.2
2025-02-03,8,3,7286.2,611.0,651.5,7245.7,21.75,11531,2306.2
2025-02-10,8,3,7245.7,831.6,914.1,7163.2,31.52,11531,2306.2
2025-02-17,8,3,7163.2,1120.2,1238.8,7044.6,22.97,11531,2306.2
2025-02-24,8,3,7044.6,411.5,435.7,7020.4,37.4,11531,2306.2
2025-03-03,8,3,7020.4,380.5,365.6,7035.3,26.45,11531,2306.2
2025-03-10,8,3,7035.3,579.0,642.2,6972.1,36.32,11531,2306.2
2025-03-17,8,3,6972.1,943.7,1094.4,6821.4,30.68,11531,2306.2
2025-03-24,8,3,6821.4,604.0,709.0,6716.4,24.72,11531,2306.2
2025-03-31,8,3,6716.4,539.5,500.0,6755.9,27.84,11531,2306.2
2025-04-07,8,3,6755.9,1184.8,1038.7,6902.0,26.83,11531,2306.2
2025-04-14,8,3,6902.0,963.1,843.4,7021.7,21.66,11531,2306.2
2025-04-21,8,3,7021.7,396.8,400.5,7018.0,28.73,11531,2306.2
2025-04-28,8,3,7018.0,1182.5,1198.5,7002.0,27.77,11531,2306.2
2025-05-05,8,3,7002.0,790.4,803.5,6988.9,37.77,11531,2306.2
2025-05-12,8,3,6988.9,991.8,910.8,7069.9,21.4,11531,2306.2
2025-05-19,8,3,7069.9,1322.0,1158.6,7233.3,39.05,11531,2306.2
2025-05-26,8,3,7233.3,1361.9,1285.8,7309.4,32.77,11531,2306.2
2025-06-02,8,3,7309.4,401.5,429.5,7281.4,35.32,11531,2306.2
2025-06-09,8,3,7281.4,731.4,705.9,7306.9,30.9,11531,2306.2
2025-06-16,8,3,7306.9,881.4,917.0,7271.3,37.47,11531,2306.2
2025-06-23,8,3,7271.3,647.5,598.9,7319.9,18.56,11531,2306.2
2025-06-30,8,3,7319.9,1253.9,1163.8,7410.0,39.54,11531,2306.2
2024-01-01,8,4,7729.4,1125.6,1194.0,7661.0,23.45,11531,2306.2
2024-01-08,8,4,7661.0,625.7,587.2,7699.5,38.73,11531,2306.2
2024-01-15,8,4,7699.5,964.9,1037.8,7626.6,26.8,11531,2306.2
2024-01-22,8,4,7626.6,540.2,620.3,7546.5,34.88,11531,2306.2
2024-01-29,8,4,7546.5,501.3,479.8,7568.0,27.42,11531,2306.2
2024-02-05,8,4,7568.0,423.1,449.9,7541.2,19.66,11531,2306.2
2024-02-12,8,4,7541.2,1043.9,994.0,7591.1,37.68,11531,2306.2
2024-02-19,8,4,7591.1,597.7,662.0,7526.8,28.44,11531,2306.2
2024-02-26,8,4,7526.8,1196.4,1173.2,7550.0,38.77,11531,2306.2
2024-03-04,8,4,7550.0,495.2,464.6,7580.6,32.59,11531,2306.2
2024-03-11,8,4,7580.6,564.7,618.9,7526.4,26.4,11531,2306.2
2024-03-18,8,4,7526.4,657.6,691.9,7492.1,33.89,11531,2306.2
2024-03-25,8,4,7492.1,497.1,462.6,7526.6,28.99,11531,2306.2
2024-04-01,8,4,7526.6,574.4,546.6,7554.4,26.22,11531,2306.2
2024-04-08,8,4,7554.4,521.7,508.3,7567.8,25.04,11531,2306.2
2024-04-15,8,4,7567.8,653.0,657.4,7563.4,29.44,11531,2306.2
2024-04-22,8,4,7563.4,1066.7,1069.2,7560.9,29.74,11531,2306.2
2024-04-29,8,4,7560.9,1059.0,938.7,7681.2,20.23,11531,2306.2
2024-05-06,8,4,7681.2,901.3,1046.5,7536.0,23.7,11531,2306.2
2024-05-13,8,4,7536.0,1103.8,1151.7,7488.1,18.59,11531,2306.2
2024-05-20,8,4,7488.1,857.8,874.1,7471.8,38.39,11531,2306.2
2024-05-27,8,4,7471.8,1203.3,1288.8,7386.3,36.05,11531,2306.2
2024-06-03,8,4,7386.3,874.0,863.6,7396.7,20.51,11531,2306.2
2024-06-10,8,4,7396.7,1211.5,1174.2,7434.0,39.01,11531,2306.2
2024-06-17,8,4,7434.0,1117.0,1128.3,7422.7,36.86,11531,2306.2
2024-06-24,8,4,7422.7,752.1,678.2,7496.6,20.55,11531,2306.2
2024-07-01,8,4,7496.6,780.4,702.8,7574.2,18.53,11531,2306.2
2024-07-08,8,4,7574.2,1063.7,1234.0,7403.9,32.5,11531,2306.2
2024-07-15,8,4,7403.9,853.7,984.4,7273.2,36.44,11531,2306.2
2024-07-22,8,4,7273.2,491.8,444.9,7320.1,39.63,11531,2306.2
2024-07-29,8,4,7320.1,1135.4,1005.6,7449.9,31.76,11531,2306.2
2024-08-05,8,4,7449.9,1440.4,1322.6,7567.7,32.94,11531,2306.2
2024-08-12,8,4,7567.7,1344.8,1351.3,7561.2,28.64,11531,2306.2
2024-08-19,8,4,7561.2,1278.7,1215.2,7624.7,21.17,11531,2306.2
2024-08-26,8,4,7624.7,703.9,686.5,7642.1,18.35,11531,2306.2
2024-09-02,8,4,7642.1,818.2,889.2,7571.1,23.21,11531,2306.2
2024-09-09,8,4,7571.1,1177.5,1259.8,7488.8,37.76,11531,2306.2
2024-09-16,8,4,7488.8,1008.8,894.0,7603.6,34.04,11531,2306.2
2024-09-23,8,4,7603.6,679.3,789.4,7493.5,37.62,11531,2306.2
2024-09-30,8,4,7493.5,947.1,1063.7,7376.9,38.57,11531,2306.2
2024-10-07,8,4,7376.9,719.2,837.4,7258.7,24.51,11531,2306.2
2024-10-14,8,4,7258.7,1145.8,1174.3,7230.2,35.77,11531,2306.2
2024-10-21,8,4,7230.2,658.8,740.1,7148.9,22.28,11531,2306.2
2024-10-28,8,4,7148.9,1063.9,1176.4,7036.4,38.58,11531,2306.2
2024-11-04,8,4,7036.4,702.9,615.8,7123.5,20.13,11531,2306.2
2024-11-11,8,4,7123.5,743.6,864.0,7003.1,23.65,11531,2306.2
2024-11-18,8,4,7003.1,1022.9,1128.9,6897.1,37.61,11531,2306.2
2024-11-25,8,4,6897.1,933.1,873.7,6956.5,25.91,11531,2306.2
2024-12-02,8,4,6956.5,1359.8,1238.5,7077.8,38.06,11531,2306.2
2024-12-09,8,4,7077.8,454.0,488.1,7043.7,36.5,11531,2306.2
2024-12-16,8,4,7043.7,931.9,965.2,7010.4,28.22,11531,2306.2
2024-12-23,8,4,7010.4,763.2,750.2,7023.4,28.76,11531,2306.2
2024-12-30,8,4,7023.4,726.7,766.3,6983.8,27.88,11531,2306.2
2025-01-06,8,4,6983.8,463.0,510.3,6936.5,33.14,11531,2306.2
2025-01-13,8,4,6936.5,1111.6,1216.6,6831.5,38.08,11531,2306.2
2025-01-20,8,4,6831.5,1019.0,897.1,6953.4,26.7,11531,2306.2
2025-01-27,8,4,6953.4,984.5,971.7,6966.2,39.5,11531,2306.2
2025-02-03,8,4,6966.2,349.7,403.1,6912.8,37.01,11531,2306.2
2025-02-10,8,4,6912.8,441.8,393.7,6960.9,20.07,11531,2306.2
2025-02-17,8,4,6960.9,427.0,449.8,6938.1,33.99,11531,2306.2
2025-02-24,8,4,6938.1,973.7,867.3,7044.5,31.85,11531,2306.2
2025-03-03,8,4,7044.5,916.8,897.8,7063.5,26.93,11531,2306.2
2025-03-10,8,4,7063.5,1073.5,940.1,7196.9,39.39,11531,2306.2
2025-03-17,8,4,7196.9,457.4,463.6,7190.7,31.03,11531,2306.2
2025-03-24,8,4,7190.7,967.2,1028.8,7129.1,39.62,11531,2306.2
2025-03-31,8,4,7129.1,693.6,741.3,7081.4,35.16,11531,2306.2
2025-04-07,8,4,7081.4,1004.1,895.4,7190.1,20.34,11531,2306.2
2025-04-14,8,4,7190.1,465.2,410.6,7244.7,27.81,11531,2306.2
2025-04-21,8,4,7244.7,607.1,565.8,7286.0,39.94,11531,2306.2
2025-04-28,8,4,7286.0,1492.4,1310.3,7468.1,21.45,11531,2306.2
2025-05-05,8,4,7468.1,1063.7,1198.9,7332.9,25.85,11531,2306.2
2025-05-12,8,4,7332.9,513.4,536.6,7309.7,23.46,11531,2306.2
2025-05-19,8,4,7309.7,1395.9,1217.7,7487.9,21.82,11531,2306.2
2025-05-26,8,4,7487.9,450.2,500.6,7437.5,30.45,11531,2306.2
2025-06-02,8,4,7437.5,1314.9,1224.7,7527.7,27.29,11531,2306.2
2025-06-09,8,4,7527.7,1330.1,1314.9,7542.9,35.27,11531,2306.2
2025-06-16,8,4,7542.9,910.7,867.4,7586.2,26.28,11531,2306.2
2025-06-23,8,4,7586.2,445.7,431.1,7600.8,24.35,11531,2306.2
2025-06-30,8,4,7600.8,966.1,924.1,7642.8,27.94,11531,2306.2
2024-01-01,8,5,7777.8,1084.8,1203.0,7659.6,20.85,11531,2306.2
2024-01-08,8,5,7659.6,606.4,699.0,7567.0,25.77,11531,2306.2
2024-01-15,8,5,7567.0,1221.5,1123.6,7664.9,28.05,11531,2306.2
2024-01-22,8,5,7664.9,646.7,566.2,7745.4,36.12,11531,2306.2
2024-01-29,8,5,7745.4,405.1,392.5,7758.0,38.8,11531,2306.2
2024-02-05,8,5,7758.0,1285.1,1325.1,7718.0,31.45,11531,2306.2
2024-02-12,8,5,7718.0,1073.6,1004.3,7787.3,38.71,11531,2306.2
2024-02-19,8,5,7787.3,748.3,861.6,7674.0,33.88,11531,2306.2
2024-02-26,8,5,7674.0,1475.2,1327.6,7821.6,18.54,11531,2306.2
2024-03-04,8,5,7821.6,1152.2,1288.6,7685.2,39.53,11531,2306.2
2024-03-11,8,5,7685.2,998.7,1124.9,7559.0,20.22,11531,2306.2
2024-03-18,8,5,7559.0,598.2,651.0,7506.2,18.09,11531,2306.2
2024-03-25,8,5,7506.2,1104.7,1244.1,7366.8,39.77,11531,2306.2
2024-04-01,8,5,7366.8,635.0,621.1,7380.7,33.36,11531,2306.2
2024-04-08,8,5,7380.7,649.3,658.0,7372.0,35.0,11531,2306.2
2024-04-15,8,5,7372.0,412.6,430.5,7354.1,35.38,11531,2306.2
2024-04-22,8,5,7354.1,594.5,685.1,7263.5,22.13,11531,2306.2
2024-04-29,8,5,7263.5,1143.1,1002.5,7404.1,23.03,11531,2306.2
2024-05-06,8,5,7404.1,800.7,868.3,7336.5,38.31,11531,2306.2
2024-05-13,8,5,7336.5,1185.3,1225.3,7296.5,18.82,11531,2306.2
2024-05-20,8,5,7296.5,977.2,941.1,7332.6,31.59,11531,2306.2
2024-05-27,8,5,7332.6,556.1,648.8,7239.9,18.71,11531,2306.2
2024-06-03,8,5,7239.9,1105.3,1095.1,7250.1,23.97,11531,2306.2
2024-06-10,8,5,7250.1,1365.7,1224.5,7391.3,35.96,11531,2306.2
2024-06-17,8,5,7391.3,1000.5,967.1,7424.7,29.68,11531,2306.2
2024-06-24,8,5,7424.7,585.5,548.1,7462.1,29.46,11531,2306.2
2024-07-01,8,5,7462.1,953.8,902.8,7513.1,26.18,11531,2306.2
2024-07-08,8,5,7513.1,983.2,1063.6,7432.7,37.04,11531,2306.2
2024-07-15,8,5,7432.7,1360.9,1324.4,7469.2,26.4,11531,2306.2
2024-07-22,8,5,7469.2,730.4,653.4,7546.2,25.19,11531,2306.2
2024-07-29,8,5,7546.2,1143.6,1175.9,7513.9,37.35,11531,2306.2
2024-08-05,8,5,7513.9,816.1,797.5,7532.5,20.7,11531,2306.2
2024-08-12,8,5,7532.5,1357.1,1331.9,7557.7,31.63,11531,2306.2
2024-08-19,8,5,7557.7,529.7,501.1,7586.3,27.38,11531,2306.2
2024-08-26,8,5,7586.3,790.2,796.6,7579.9,29.79,11531,2306.2
2024-09-02,8,5,7579.9,1115.2,1170.7,7524.4,37.38,11531,2306.2
2024-09-09,8,5,7524.4,489.0,484.6,7528.8,32.92,11531,2306.2
2024-09-16,8,5,7528.8,1285.7,1326.2,7488.3,32.93,11531,2306.2
2024-09-23,8,5,7488.3,1253.6,1139.9,7602.0,38.17,11531,2306.2
2024-09-30,8,5,7602.0,796.1,721.9,7676.2,39.05,11531,2306.2
2024-10-07,8,5,7676.2,901.1,852.2,7725.1,25.11,11531,2306.2
2024-10-14,8,5,7725.1,600.8,643.7,7682.2,19.13,11531,2306.2
2024-10-21,8,5,7682.2,1066.2,961.8,7786.6,24.32,11531,2306.2
2024-10-28,8,5,7786.6,394.0,421.4,7759.2,34.98,11531,2306.2
2024-11-04,8,5,7759.2,906.8,839.5,7826.5,22.77,11531,2306.2
2024-11-11,8,5,7826.5,1116.9,1044.5,7898.9,35.8,11531,2306.2
2024-11-18,8,5,7898.9,1232.6,1097.4,8034.1,20.77,11531,2306.2
2024-11-25,8,5,8034.1,962.1,976.8,8019.4,39.98,11531,2306.2
2024-12-02,8,5,8019.4,1027.8,973.7,8073.5,38.22,11531,2306.2
2024-12-09,8,5,8073.5,526.5,553.2,8046.8,25.11,11531,2306.2
2024-12-16,8,5,8046.8,534.0,524.6,8056.2,24.74,11531,2306.2
2024-12-23,8,5,8056.2,493.2,575.8,7973.6,18.55,11531,2306.2
2024-12-30,8,5,7973.6,830.4,803.7,8000.3,22.68,11531,2306.2
2025-01-06,8,5,8000.3,1229.5,1346.6,7883.2,23.95,11531,2306.2
2025-01-13,8,5,7883.2,633.4,705.9,7810.7,39.98,11531,2306.2
2025-01-20,8,5,7810.7,1051.5,1118.5,7743.7,39.41,11531,2306.2
2025-01-27,8,5,7743.7,1109.1,1026.2,7826.6,25.56,11531,2306.2
2025-02-03,8,5,7826.6,602.6,611.8,7817.4,27.17,11531,2306.2
2025-02-10,8,5,7817.4,1243.3,1391.4,7669.3,20.97,11531,2306.2
2025-02-17,8,5,7669.3,1021.4,1002.8,7687.9,30.02,11531,2306.2
2025-02-24,8,5,7687.9,763.0,796.2,7654.7,19.92,11531,2306.2
2025-03-03,8,5,7654.7,1152.5,1171.3,7635.9,37.74,11531,2306.2
2025-03-10,8,5,7635.9,979.6,873.8,7741.7,38.33,11531,2306.2
2025-03-17,8,5,7741.7,1034.7,949.9,7826.5,20.29,11531,2306.2
2025-03-24,8,5,7826.5,541.3,510.6,7857.2,19.12,11531,2306.2
2025-03-31,8,5,7857.2,1029.1,1119.6,7766.7,23.16,11531,2306.2
2025-04-07,8,5,7766.7,847.9,752.1,7862.5,33.63,11531,2306.2
2025-04-14,8,5,7862.5,1259.9,1161.3,7961.1,36.3,11531,2306.2
2025-04-21,8,5,7961.1,650.4,574.3,8037.2,26.73,11531,2306.2
2025-04-28,8,5,8037.2,1080.8,988.8,8129.2,36.76,11531,2306.2
2025-05-05,8,5,8129.2,953.9,941.3,8141.8,27.01,11531,2306.2
2025-05-12,8,5,8141.8,479.8,459.5,8162.1,32.9,11531,2306.2
2025-05-19,8,5,8162.1,786.6,910.0,8038.7,30.45,11531,2306.2
2025-05-26,8,5,8038.7,502.7,509.7,8031.7,35.57,11531,2306.2
2025-06-02,8,5,8031.7,718.9,638.6,8112.0,33.58,11531,2306.2
2025-06-09,8,5,8112.0,622.2,677.1,8057.1,19.64,11531,2306.2
2025-06-16,8,5,8057.1,1145.4,1318.2,7884.3,31.78,11531,2306.2
2025-06-23,8,5,7884.3,1078.9,1164.4,7798.8,26.37,11531,2306.2
2025-06-30,8,5,7798.8,750.2,687.9,7861.1,39.9,11531,2306.2
2024-01-01,9,1,40633.9,2526.8,2398.8,40761.9,30.87,47514,9502.8
2024-01-08,9,1,40761.9,7129.3,6966.4,40924.8,28.06,47514,9502.8
2024-01-15,9,1,40924.8,4905.0,4434.6,41395.2,32.79,47514,9502.8
2024-01-22,9,1,41395.2,2789.3,2468.3,41716.2,32.93,47514,9502.8
2024-01-29,9,1,41716.2,2899.8,2926.7,41689.3,23.51,47514,9502.8
2024-02-05,9,1,41689.3,5378.7,5289.5,41778.5,39.35,47514,9502.8
2024-02-12,9,1,41778.5,2352.9,2388.5,41742.9,22.02,47514,9502.8
2024-02-19,9,1,41742.9,2390.7,2206.6,41927.0,34.67,47514,9502.8
2024-02-26,9,1,41927.0,7378.6,7188.2,42117.4,23.63,47514,9502.8
2024-03-04,9,1,42117.4,4221.7,4093.3,42245.8,31.83,47514,9502.8
2024-03-11,9,1,42245.8,2635.3,2346.2,42534.9,38.37,47514,9502.8
2024-03-18,9,1,42534.9,6051.1,6542.1,42043.9,25.66,47514,9502.8
2024-03-25,9,1,42043.9,5595.1,5941.4,41697.6,26.53,47514,9502.8
2024-04-01,9,1,41697.6,4909.4,5707.3,40899.7,21.03,47514,9502.8
2024-04-08,9,1,40899.7,2079.2,2236.4,40742.5,28.58,47514,9502.8
2024-04-15,9,1,40742.5,5881.0,6507.9,40115.6,25.85,47514,9502.8
2024-04-22,9,1,40115.6,2032.5,2055.0,40093.1,18.56,47514,9502.8
2024-04-29,9,1,40093.1,4050.2,3684.5,40458.8,38.59,47514,9502.8
2024-05-06,9,1,40458.8,3697.1,3954.5,40201.4,34.69,47514,9502.8
2024-05-13,9,1,40201.4,5450.9,5657.8,39994.5,37.92,47514,9502.8
2024-05-20,9,1,39994.5,4928.6,4358.6,40564.5,37.44,47514,9502.8
2024-05-27,9,1,40564.5,6204.6,7029.6,39739.5,23.88,47514,9502.8
2024-06-03,9,1,39739.5,4189.2,3904.1,40024.6,24.46,47514,9502.8
2024-06-10,9,1,40024.6,2934.1,3078.4,39880.3,24.84,47514,9502.8
2024-06-17,9,1,39880.3,7130.9,6217.3,40793.9,24.68,47514,9502.8
2024-06-24,9,1,40793.9,2468.4,2314.5,40947.8,28.57,47514,9502.8
2024-07-01,9,1,40947.8,4162.0,4356.5,40753.3,28.35,47514,9502.8
2024-07-08,9,1,40753.3,2851.7,2758.9,40846.1,38.46,47514,9502.8
2024-07-15,9,1,40846.1,7417.8,6923.2,41340.7,26.57,47514,9502.8
2024-07-22,9,1,41340.7,7354.2,7017.9,41677.0,29.08,47514,9502.8
2024-07-29,9,1,41677.0,3900.4,3623.0,41954.4,35.54,47514,9502.8
2024-08-05,9,1,41954.4,4816.1,5146.4,41624.1,26.56,47514,9502.8
2024-08-12,9,1,41624.1,5001.2,5454.5,41170.8,28.36,47514,9502.8
2024-08-19,9,1,41170.8,2493.5,2284.3,41380.0,26.4,47514,9502.8
2024-08-26,9,1,41380.0,4979.9,4463.9,41896.0,26.72,47514,9502.8
2024-09-02,9,1,41896.0,4395.4,4682.8,41608.6,35.76,47514,9502.8
2024-09-09,9,1,41608.6,4415.9,4440.0,41584.5,28.83,47514,9502.8
2024-09-16,9,1,41584.5,5807.6,5736.3,41655.8,27.56,47514,9502.8
2024-09-23,9,1,41655.8,5860.9,5628.7,41888.0,33.63,47514,9502.8
2024-09-30,9,1,41888.0,5322.3,4651.6,42558.7,30.66,47514,9502.8
2024-10-07,9,1,42558.7,6475.8,6542.9,42491.6,25.41,47514,9502.8
2024-10-14,9,1,42491.6,5137.6,5021.2,42608.0,24.79,47514,9502.8
2024-10-21,9,1,42608.0,6171.7,6308.5,42471.2,32.53,47514,9502.8
2024-10-28,9,1,42471.2,3696.7,3714.2,42453.7,25.75,47514,9502.8
2024-11-04,9,1,42453.7,4668.7,4434.6,42687.8,21.44,47514,9502.8
2024-11-11,9,1,42687.8,3349.3,3496.4,42540.7,24.01,47514,9502.8
2024-11-18,9,1,42540.7,3386.0,3092.0,42834.7,21.57,47514,9502.8
2024-11-25,9,1,42834.7,5631.6,5715.2,42751.1,21.6,47514,9502.8
2024-12-02,9,1,42751.1,3341.9,3785.4,42307.6,20.11,47514,9502.8
2024-12-09,9,1,42307.6,4402.4,4089.4,42620.6,26.75,47514,9502.8
2024-12-16,9,1,42620.6,4693.8,5283.2,42031.2,37.39,47514,9502.8
2024-12-23,9,1,42031.2,3542.7,3906.8,41667.1,25.78,47514,9502.8
2024-12-30,9,1,41667.1,7621.6,7335.5,41953.2,20.66,47514,9502.8
2025-01-06,9,1,41953.2,3215.7,2980.8,42188.1,36.6,47514,9502.8
2025-01-13,9,1,42188.1,2403.1,2561.6,42029.6,19.04,47514,9502.8
2025-01-20,9,1,42029.6,2478.4,2780.5,41727.5,27.62,47514,9502.8
2025-01-27,9,1,41727.5,2293.0,2155.1,41865.4,26.87,47514,9502.8
2025-02-03,9,1,41865.4,4869.9,4277.2,42458.1,25.28,47514,9502.8
2025-02-10,9,1,42458.1,2283.5,2350.6,42391.0,28.28,47514,9502.8
2025-02-17,9,1,42391.0,4661.3,4712.6,42339.7,25.35,47514,9502.8
2025-02-24,9,1,42339.7,5693.2,5123.4,42909.5,25.88,47514,9502.8
2025-03-03,9,1,42909.5,5664.8,5129.9,43444.4,26.77,47514,9502.8
2025-03-10,9,1,43444.4,2882.5,2942.1,43384.8,29.1,47514,9502.8
2025-03-17,9,1,43384.8,7816.6,7068.1,44133.3,34.91,47514,9502.8
2025-03-24,9,1,44133.3,4107.6,4402.2,43838.7,27.71,47514,9502.8
2025-03-31,9,1,43838.7,4591.1,4013.3,44416.5,19.86,47514,9502.8
2025-04-07,9,1,44416.5,4962.7,5141.4,44237.8,34.99,47514,9502.8
2025-04-14,9,1,44237.8,4897.3,5641.7,43493.4,32.81,47514,9502.8
2025-04-21,9,1,43493.4,5133.0,4960.1,43666.3,20.01,47514,9502.8
2025-04-28,9,1,43666.3,5120.3,5077.1,43709.5,21.22,47514,9502.8
2025-05-05,9,1,43709.5,6374.7,5678.1,44406.1,18.56,47514,9502.8
2025-05-12,9,1,44406.1,3491.4,3680.1,44217.4,29.97,47514,9502.8
2025-05-19,9,1,44217.4,6777.4,6465.1,44529.7,28.16,47514,9502.8
2025-05-26,9,1,44529.7,7414.3,7783.6,44160.4,35.25,47514,9502.8
2025-06-02,9,1,44160.4,6118.5,6950.6,43328.3,18.96,47514,9502.8
2025-06-09,9,1,43328.3,7394.2,7722.1,43000.4,32.7,47514,9502.8
2025-06-16,9,1,43000.4,2496.6,2313.5,43183.5,25.75,47514,9502.8
2025-06-23,9,1,43183.5,4687.2,5422.5,42448.2,20.37,47514,9502.8
2025-06-30,9,1,42448.2,6772.8,6664.5,42556.5,35.09,47514,9502.8
2024-01-01,9,2,35679.3,3652.4,3304.3,36027.4,30.89,47514,9502.8
2024-01-08,9,2,36027.4,4500.4,4935.0,35592.8,30.23,47514,9502.8
2024-01-15,9,2,35592.8,4667.8,5176.0,35084.6,24.59,47514,9502.8
2024-01-22,9,2,35084.6,2044.1,1794.8,35333.9,37.71,47514,9502.8
2024-01-29,9,2,35333.9,2408.5,2190.2,35552.2,30.01,47514,9502.8
2024-02-05,9,2,35552.2,6253.1,6235.4,35569.9,22.55,47514,9502.8
2024-02-12,9,2,35569.9,6492.0,5737.9,36324.0,29.67,47514,9502.8
2024-02-19,9,2,36324.0,4050.2,3741.4,36632.8,19.85,47514,9502.8
2024-02-26,9,2,36632.8,6477.5,5844.8,37265.5,24.51,47514,9502.8
2024-03-04,9,2,37265.5,1635.9,1918.0,36983.4,39.52,47514,9502.8
2024-03-11,9,2,36983.4,5363.9,5601.3,36746.0,37.57,47514,9502.8
2024-03-18,9,2,36746.0,6846.6,6099.6,37493.0,29.04,47514,9502.8
2024-03-25,9,2,37493.0,5058.9,5873.6,36678.3,21.52,47514,9502.8
2024-04-01,9,2,36678.3,4273.5,4849.6,36102.2,18.95,47514,9502.8
2024-04-08,9,2,36102.2,2282.1,2313.7,36070.6,28.74,47514,9502.8
2024-04-15,9,2,36070.6,6001.5,6145.7,35926.4,29.32,47514,9502.8
2024-04-22,9,2,35926.4,6137.9,5608.4,36455.9,25.18,47514,9502.8
2024-04-29,9,2,36455.9,5865.2,5256.7,37064.4,36.11,47514,9502.8
2024-05-06,9,2,37064.4,3682.6,3435.3,37311.7,34.23,47514,9502.8
2024-05-13,9,2,37311.7,3194.3,3039.5,37466.5,19.93,47514,9502.8
2024-05-20,9,2,37466.5,2754.6,3208.6,37012.5,20.88,47514,9502.8
2024-05-27,9,2,37012.5,2679.5,2362.8,37329.2,21.6,47514,9502.8
2024-06-03,9,2,37329.2,2385.0,2218.4,37495.8,32.27,47514,9502.8
2024-06-10,9,2,37495.8,5560.4,4975.4,38080.8,32.66,47514,9502.8
2024-06-17,9,2,38080.8,5145.0,5212.3,38013.5,30.45,47514,9502.8
2024-06-24,9,2,38013.5,5445.5,5685.8,37773.2,18.79,47514,9502.8
2024-07-01,9,2,37773.2,3835.7,3982.8,37626.1,22.0,47514,9502.8
2024-07-08,9,2,37626.1,5836.7,5348.2,38114.6,21.49,47514,9502.8
2024-07-15,9,2,38114.6,4066.3,4290.1,37890.8,30.5,47514,9502.8
2024-07-22,9,2,37890.8,2664.3,2357.3,38197.8,19.4,47514,9502.8
2024-07-29,9,2,38197.8,5445.1,5994.3,37648.6,34.96,47514,9502.8
2024-08-05,9,2,37648.6,3546.7,3263.0,37932.3,38.15,47514,9502.8
2024-08-12,9,2,37932.3,7220.7,6510.6,38642.4,27.36,47514,9502.8
2024-08-19,9,2,38642.4,4640.5,4085.9,39197.0,37.61,47514,9502.8
2024-08-26,9,2,39197.0,4295.2,4430.9,39061.3,20.07,47514,9502.8
2024-09-02,9,2,39061.3,3755.7,3788.6,39028.4,36.27,47514,9502.8
