shipment_id,shipment_date,route_id,origin_id,destination_id,product_id,supplier_id,quantity_tons,distance_km,fuel_cost_inr,freight_cost_inr,handling_cost_inr,planned_delivery_date,actual_delivery_date,delay_days,demurrage_cost_inr,shipment_status,transport_mode_id
3237,2024-05-13,15,2,10,2,5,586.3,225,2402.26,5949.41,19958.51,2024-05-15,2024-05-15,0.0,0.0,Delivered,1
3238,2025-02-25,4,10,8,4,8,1251.3,1052,25884.5,35940.1,49233.04,2025-02-27,2025-02-27,0.0,0.0,Delivered,2
3239,2025-02-03,4,10,8,2,1,488.6,1052,10121.83,28339.24,12861.18,2025-02-05,2025-02-06,1.0,15726.06,Delivered,1
3240,2025-04-14,4,10,8,1,5,1360.3,1052,27518.36,75456.04,41013.2,2025-04-16,2025-04-16,0.0,0.0,Delivered,1
3241,2025-04-13,4,10,8,2,5,2043.0,1052,42717.76,98758.8,94843.23,2025-04-15,2025-04-15,0.0,0.0,Delivered,1
3242,2024-11-18,15,2,10,3,6,2961.3,225,12590.4,10212.33,135587.1,2024-11-20,2024-11-23,3.0,269045.25,Delivered,3
3243,2025-01-06,4,10,8,3,3,3060.3,1052,63397.13,90333.39,173950.36,2025-01-08,2025-01-08,0.0,0.0,Delivered,2
3244,2025-05-06,12,4,11,1,6,975.2,852,16008.86,12503.54,53143.36,2025-05-08,2025-05-13,5.0,145978.04,Delivered,3
3245,2025-05-14,17,5,14,1,8,2313.0,1079,50138.89,70776.23,131650.51,2025-05-16,2025-05-16,0.0,0.0,Delivered,2
3246,2024-01-27,12,4,11,2,1,636.6,852,9134.99,29675.08,32557.85,2024-01-29,2024-02-05,7.0,82702.78,Delivered,1
3247,2024-08-18,15,2,10,3,6,2914.1,225,12504.02,8540.37,138706.84,2024-08-20,2024-08-22,2.0,203314.41,Delivered,3
3248,2024-03-26,4,10,8,1,8,1550.2,1052,29848.98,39880.41,43093.0,2024-03-28,2024-03-28,0.0,0.0,Delivered,2
3249,2024-12-11,4,10,8,1,8,2855.1,1052,56465.76,80486.16,74421.71,2024-12-13,2024-12-13,0.0,0.0,Delivered,2
3250,2024-04-26,4,10,8,2,3,2707.1,1052,53247.36,66642.95,80321.6,2024-04-28,2024-04-28,0.0,0.0,Delivered,2
3251,2024-08-08,15,2,10,4,5,300.1,225,1328.89,3670.07,13556.51,2024-08-10,2024-08-13,3.0,16870.53,Delivered,1
3252,2025-02-17,15,2,10,4,1,1742.9,225,7642.76,19059.19,44692.68,2025-02-19,2025-02-22,3.0,82824.03,Delivered,1
3253,2024-07-09,4,10,8,3,2,1601.9,1052,30997.72,73462.64,89080.96,2024-07-11,2024-07-13,2.0,81908.59,Delivered,1
3254,2025-04-20,4,10,8,2,8,1168.8,1052,24275.74,29526.13,63510.49,2025-04-22,2025-04-22,0.0,0.0,Delivered,2
3255,2025-01-03,4,10,8,2,2,2226.7,1052,45893.05,102644.71,86406.53,2025-01-05,2025-01-05,0.0,0.0,Delivered,1
3256,2024-06-11,15,2,10,4,6,2903.6,225,11908.12,9962.46,167032.07,2024-06-13,2024-06-16,3.0,206876.4,Delivered,3
3257,2025-06-10,15,2,10,4,7,2201.7,225,10089.22,26741.46,72539.56,2025-06-12,2025-06-14,2.0,100797.15,Delivered,1
3258,2024-11-02,15,2,10,1,6,2771.3,225,12137.03,9631.62,70940.58,2024-11-04,2024-11-07,3.0,233763.3,Delivered,3
3259,2024-04-07,15,2,10,3,7,1187.1,225,4881.64,13862.81,35127.66,2024-04-09,2024-04-10,1.0,30715.61,Delivered,1
3260,2024-01-01,4,10,8,5,1,638.2,1052,11326.78,31656.76,28643.8,2024-01-03,2024-01-03,0.0,0.0,Delivered,1
3261,2025-04-03,15,2,10,3,6,2564.1,225,11644.97,7593.72,66071.8,2025-04-05,2025-04-08,3.0,267034.62,Delivered,3
3262,2024-04-10,12,4,11,4,7,3084.1,852,45490.49,130174.58,101778.65,2024-04-12,2024-04-12,0.0,0.0,Delivered,1
3263,2024-07-11,4,10,8,4,1,1079.4,1052,20884.88,60548.09,31185.74,2024-07-13,2024-07-20,7.0,220950.83,Delivered,1
3264,2024-01-21,15,2,10,2,6,3119.2,225,12571.59,9556.8,116609.49,2024-01-23,2024-01-28,5.0,254273.95,Delivered,3
3265,2024-04-28,4,10,8,4,5,833.0,1052,15097.91,39562.98,42817.09,2024-04-30,2024-04-30,0.0,0.0,Delivered,1
3266,2024-10-17,15,2,10,1,7,3348.2,225,14585.08,38396.33,135165.43,2024-10-19,2024-10-20,1.0,87296.91,Delivered,1
3267,2024-01-25,15,2,10,1,6,680.4,225,2755.04,2313.18,24699.66,2024-01-27,2024-01-29,2.0,27386.83,Delivered,3
3268,2024-08-29,15,2,10,2,2,1306.9,225,5692.98,13000.81,56651.05,2024-08-31,2024-09-03,3.0,75300.82,Delivered,1
3269,2025-04-12,8,3,5,3,5,820.4,119,1934.32,4794.41,35492.94,2025-04-14,2025-04-14,0.0,0.0,Delivered,1
3270,2025-01-26,4,10,8,3,2,2188.0,1052,45736.53,113185.28,86580.19,2025-01-28,2025-01-29,1.0,38568.53,Delivered,1
3271,2024-01-07,15,2,10,1,6,2722.1,225,11086.01,8183.25,134948.41,2024-01-09,2024-01-13,4.0,234389.92,Delivered,3
3272,2024-09-13,15,2,10,1,6,569.7,225,2446.45,1799.93,22535.19,2024-09-15,2024-09-17,2.0,21285.69,Delivered,3
3273,2024-05-27,6,13,14,3,3,1923.6,482,16701.45,26713.32,48568.11,2024-05-29,2024-05-29,0.0,0.0,Delivered,2
3274,2025-04-11,15,2,10,1,6,2427.5,225,11190.17,7920.67,61101.09,2025-04-13,2025-04-15,2.0,89103.35,Delivered,3
3275,2024-12-29,4,10,8,3,1,419.6,1052,8473.3,19505.2,24446.93,2024-12-31,2025-01-02,2.0,22226.97,Delivered,1
3276,2025-01-27,15,2,10,1,1,3436.7,225,15133.22,39028.32,149637.49,2025-01-29,2025-02-01,3.0,208899.8,Delivered,1
3277,2024-04-03,15,2,10,2,2,2687.0,225,10872.04,26913.38,82148.35,2024-04-05,2024-04-07,2.0,88259.67,Delivered,1
3278,2024-12-30,4,10,8,2,8,2206.1,1052,43854.65,66090.33,86633.7,2025-01-01,2025-01-01,0.0,0.0,Delivered,2
3279,2024-12-28,4,10,8,1,8,2282.1,1052,45879.46,68734.46,128225.51,2024-12-30,2024-12-31,1.0,39997.29,Delivered,2
3280,2024-01-11,19,15,7,3,7,3245.3,1063,60356.89,184635.67,169088.44,2024-01-13,2024-01-14,1.0,60168.31,Delivered,1
3281,2024-07-09,15,2,10,5,7,1115.4,225,4712.81,12679.67,30859.06,2024-07-11,2024-07-15,4.0,93421.7,Delivered,1
3282,2025-03-12,15,2,10,3,5,1561.2,225,6876.61,17497.81,80644.85,2025-03-14,2025-03-14,0.0,0.0,Delivered,1
3283,2024-02-09,4,10,8,5,3,1493.0,1052,26590.04,37529.3,52805.45,2024-02-11,2024-02-11,0.0,0.0,Delivered,2
3284,2024-08-03,25,15,14,1,7,1821.7,363,12367.83,35312.87,95047.13,2024-08-05,2024-08-06,1.0,32148.47,Delivered,1
3285,2024-10-12,4,10,8,1,5,2910.4,1052,57066.34,147035.32,174231.47,2024-10-14,2024-10-14,0.0,0.0,Delivered,1
3286,2024-01-05,8,3,5,3,2,2529.3,119,5200.48,16276.78,131215.74,2024-01-07,2024-01-07,0.0,0.0,Delivered,1
3287,2024-01-11,4,10,8,1,7,1831.5,1052,33502.12,102602.31,72997.16,2024-01-13,2024-01-13,0.0,0.0,Delivered,1
3288,2025-03-01,15,2,10,3,2,850.4,225,3758.08,9860.56,34607.17,2025-03-03,2025-03-03,0.0,0.0,Delivered,1
3289,2024-04-28,15,2,10,3,6,255.9,225,1014.25,772.66,12186.23,2024-04-30,2024-05-02,2.0,9343.33,Delivered,3
3290,2024-09-11,15,2,10,5,5,2190.3,225,9329.19,21914.88,102426.8,2024-09-13,2024-09-15,2.0,137605.2,Delivered,1
3291,2025-03-27,15,2,10,1,6,2915.1,225,13060.09,10511.46,161047.48,2025-03-29,2025-04-01,3.0,296631.59,Delivered,3
3292,2024-02-08,4,10,8,2,5,1806.9,1052,33070.14,84686.17,61070.23,2024-02-10,2024-02-10,0.0,0.0,Delivered,1
3293,2024-10-18,8,3,5,4,2,2384.0,119,5388.19,13974.89,116118.87,2024-10-20,2024-10-20,0.0,0.0,Delivered,1
3294,2024-05-12,8,3,5,5,7,3214.9,119,6927.63,21011.59,179675.44,2024-05-14,2024-05-15,1.0,50931.36,Delivered,1
3295,2024-09-23,2,12,3,4,2,1020.7,92,1692.06,4618.67,44781.88,2024-09-25,2024-09-28,3.0,59337.14,Delivered,1
3296,2025-03-20,7,10,7,1,4,2253.1,1038,45553.3,50617.64,134196.42,2025-03-23,2025-03-23,0.0,0.0,Delivered,4
3297,2025-01-02,15,2,10,3,6,1115.1,225,4859.38,3578.86,29404.29,2025-01-04,2025-01-06,2.0,50730.12,Delivered,3
3298,2024-07-23,15,2,10,5,5,358.7,225,1453.5,4009.59,13461.54,2024-07-25,2024-07-28,3.0,31720.85,Delivered,1
3299,2024-09-26,15,2,10,3,6,701.8,225,3019.11,2015.26,36087.09,2024-09-28,2024-09-29,1.0,18801.39,Delivered,3
3300,2024-11-12,4,10,8,1,2,3375.8,1052,65269.92,192897.25,119911.28,2024-11-14,2024-11-14,0.0,0.0,Delivered,1
3301,2024-08-13,11,15,5,2,8,357.6,1642,10875.18,17057.92,19576.79,2024-08-15,2024-08-16,1.0,6093.83,Delivered,2
3302,2024-12-14,3,8,7,1,1,2716.7,1058,55450.99,148856.28,152199.52,2024-12-16,2024-12-21,5.0,453109.92,Delivered,1
3303,2024-10-19,4,10,8,1,2,2057.3,1052,41007.4,117733.6,90576.98,2024-10-21,2024-10-21,0.0,0.0,Delivered,1
3304,2024-11-29,4,10,8,1,7,1850.4,1052,38111.56,93037.72,68366.02,2024-12-01,2024-12-01,0.0,0.0,Delivered,1
3305,2024-07-01,4,10,8,4,8,788.3,1052,15205.37,22722.14,23023.78,2024-07-03,2024-07-05,2.0,44379.9,Delivered,2
3306,2025-06-23,3,8,7,2,6,2120.2,1058,45796.12,35742.57,62047.33,2025-06-25,,,,In Transit,3
3307,2024-11-22,15,2,10,3,6,2811.2,225,12643.74,9209.92,130718.61,2024-11-24,2024-11-29,5.0,427493.1,Delivered,3
3308,2024-01-23,4,10,8,2,1,680.9,1052,12071.05,35350.38,17725.1,2024-01-25,2024-01-27,2.0,45635.55,Delivered,1
3309,2025-04-27,4,10,8,1,7,417.2,1052,8815.68,19109.77,21159.39,2025-04-29,2025-04-30,1.0,10795.8,Delivered,1
3310,2025-04-10,4,10,8,4,5,1549.3,1052,31431.32,79051.15,72569.74,2025-04-12,2025-04-12,0.0,0.0,Delivered,1
3311,2024-05-17,12,4,11,1,3,1565.7,852,23748.71,34649.19,92990.44,2024-05-19,2024-05-19,0.0,0.0,Delivered,2
3312,2024-04-15,4,10,8,1,8,741.5,1052,13890.29,19049.97,34753.33,2024-04-17,2024-04-18,1.0,12385.01,Delivered,2
3313,2024-05-25,4,10,8,3,2,1614.5,1052,30948.69,74666.42,81576.51,2024-05-27,2024-05-28,1.0,39120.13,Delivered,1
3314,2024-10-15,15,2,10,1,7,1801.6,225,7612.92,21264.53,66510.24,2024-10-17,2024-10-17,0.0,0.0,Delivered,1
3315,2024-09-22,1,7,13,4,3,2479.6,746,34487.72,45267.38,89945.69,2024-09-24,2024-09-24,0.0,0.0,Delivered,2
3316,2024-03-28,15,2,10,3,6,2113.6,225,8534.85,7045.63,73027.29,2024-03-30,2024-04-03,4.0,258611.34,Delivered,3
3317,2024-11-17,4,10,8,1,3,2153.4,1052,40952.77,66618.49,120053.8,2024-11-19,2024-11-19,0.0,0.0,Delivered,2
3318,2024-11-18,4,10,8,4,3,909.1,1052,17702.17,25388.52,36571.84,2024-11-20,2024-11-20,0.0,0.0,Delivered,2
3319,2024-03-08,4,10,8,1,8,2648.0,1052,47714.57,74647.6,149208.6,2024-03-10,2024-03-10,0.0,0.0,Delivered,2
3320,2024-07-14,9,11,3,1,5,2392.8,941,40187.95,113524.28,125985.59,2024-07-16,2024-07-18,2.0,148565.42,Delivered,1
3321,2025-06-15,4,10,8,2,5,2578.3,1052,53340.07,117295.59,128460.34,2025-06-17,2025-06-20,3.0,142422.48,Delivered,1
3322,2024-01-12,15,2,10,1,6,2645.7,225,10436.49,8960.2,142128.51,2024-01-14,2024-01-16,2.0,182062.68,Delivered,3
3323,2024-02-14,4,10,8,2,3,1117.6,1052,20505.71,32139.65,38237.3,2024-02-16,2024-02-16,0.0,0.0,Delivered,2
3324,2024-07-31,15,2,10,1,7,3159.9,225,13235.41,37535.72,132717.13,2024-08-02,2024-08-05,3.0,151262.54,Delivered,1
3325,2024-08-03,4,10,8,3,3,2773.4,1052,54252.93,72156.43,133747.28,2024-08-05,2024-08-06,1.0,71163.62,Delivered,2
3326,2025-03-04,2,12,3,1,7,1938.2,92,3471.5,9591.06,86855.7,2025-03-06,2025-03-06,0.0,0.0,Delivered,1
3327,2025-05-07,4,10,8,4,1,2406.4,1052,49687.86,137989.2,115235.01,2025-05-09,2025-05-09,0.0,0.0,Delivered,1
3328,2024-01-15,12,4,11,3,3,566.8,852,8527.75,13586.38,28035.9,2024-01-17,2024-01-17,0.0,0.0,Delivered,2
3329,2025-02-24,4,10,8,3,2,1633.9,1052,33212.77,75989.61,88910.81,2025-02-26,2025-02-26,0.0,0.0,Delivered,1
3330,2024-07-18,21,3,8,4,7,1430.1,1032,27345.73,66950.63,49944.24,2024-07-20,2024-07-24,4.0,177147.25,Delivered,1
3331,2024-02-17,15,2,10,2,6,3007.4,225,12070.99,9755.84,157140.29,2024-02-19,2024-02-21,2.0,206559.43,Delivered,3
3332,2024-01-20,25,15,14,1,1,1610.3,363,10490.69,26770.77,48716.23,2024-01-22,2024-01-26,4.0,204079.73,Delivered,1
3333,2024-05-16,4,10,8,3,7,904.4,1052,17170.79,48967.21,27216.29,2024-05-18,2024-05-18,0.0,0.0,Delivered,1
3334,2025-01-12,15,2,10,3,7,2153.5,225,9445.11,21371.81,124071.03,2025-01-14,2025-01-15,1.0,53636.08,Delivered,1
3335,2024-12-24,12,4,11,5,6,2965.1,852,47239.03,37075.88,163500.06,2024-12-26,2024-12-29,3.0,166991.66,Delivered,3
3336,2024-01-10,15,2,10,3,6,2674.0,225,10702.02,9111.64,141716.56,2024-01-12,2024-01-13,1.0,81341.11,Delivered,3
3337,2024-12-29,24,5,14,1,8,1636.5,1718,54272.15,80023.56,55067.54,2024-12-31,2024-12-31,0.0,0.0,Delivered,2
3338,2025-02-05,15,2,10,5,5,1629.4,225,7001.27,18760.51,41216.8,2025-02-07,2025-02-07,0.0,0.0,Delivered,1
3339,2024-04-08,15,2,10,1,6,584.3,225,2405.02,2040.88,22008.48,2024-04-10,2024-04-14,4.0,75144.82,Delivered,3
3340,2025-05-25,15,2,10,4,6,3110.8,225,14541.6,10057.28,118197.36,2025-05-27,2025-05-29,2.0,162299.11,Delivered,3
3341,2024-05-14,4,10,8,4,1,1319.4,1052,25189.29,75419.56,40926.29,2024-05-16,2024-05-19,3.0,91297.95,Delivered,1
3342,2024-12-26,15,2,10,1,6,1332.5,225,5986.85,4554.8,69619.42,2024-12-28,2024-12-29,1.0,21748.57,Delivered,3
3343,2024-09-23,4,10,8,5,3,2656.0,1052,51638.72,82383.01,98162.46,2024-09-25,2024-09-26,1.0,45801.16,Delivered,2
3344,2025-06-07,16,3,5,5,7,2683.4,328,18132.49,46004.27,124614.04,2025-06-09,2025-06-16,7.0,330184.38,Delivered,1
3345,2025-03-27,15,2,10,2,6,2423.6,225,10858.1,8395.08,74259.08,2025-03-29,2025-03-29,0.0,0.0,Delivered,3
3346,2024-03-02,4,10,8,3,3,3458.8,1052,65144.23,98706.26,179947.86,2024-03-04,2024-03-05,1.0,106254.3,Delivered,2
3347,2025-02-09,4,10,8,1,8,1375.7,1052,27901.19,41260.79,49402.93,2025-02-11,2025-02-11,0.0,0.0,Delivered,2
3348,2024-11-12,4,10,8,1,5,1368.6,1052,26461.41,67140.35,61541.44,2024-11-14,2024-11-16,2.0,55742.58,Delivered,1
3349,2025-01-08,4,10,8,3,3,3427.4,1052,68556.21,104948.78,144290.38,2025-01-10,2025-01-10,0.0,0.0,Delivered,2
3350,2024-08-13,4,10,8,1,5,924.0,1052,17898.37,48433.64,25787.43,2024-08-15,2024-08-15,0.0,0.0,Delivered,1
3351,2025-06-18,15,2,10,1,5,3408.7,225,15687.11,41424.78,149205.08,2025-06-20,2025-06-22,2.0,224614.99,Delivered,1
3352,2024-08-12,12,4,11,4,6,2093.4,852,32395.01,25321.38,102847.1,2024-08-14,2024-08-17,3.0,102034.4,Delivered,3
3353,2025-06-05,15,2,10,1,7,896.5,225,4082.58,8881.68,36753.25,2025-06-07,2025-06-08,1.0,13542.08,Delivered,1
3354,2024-08-11,4,10,8,5,3,421.6,1052,8185.1,12004.82,19405.28,2024-08-13,2024-08-13,0.0,0.0,Delivered,2
3355,2024-03-18,8,3,5,1,5,3482.6,119,7290.9,18638.34,113518.44,2024-03-20,2024-03-20,0.0,0.0,Delivered,1
3356,2024-07-12,4,10,8,1,2,952.3,1052,18978.05,44602.55,39025.11,2024-07-14,2024-07-18,4.0,103219.71,Delivered,1
3357,2024-02-10,15,2,10,1,1,2630.3,225,10671.78,28158.56,79422.71,2024-02-12,2024-02-14,2.0,89094.42,Delivered,1
3358,2024-07-07,4,10,8,4,8,1368.7,1052,26119.59,34819.83,62785.16,2024-07-09,2024-07-10,1.0,36181.59,Delivered,2
3359,2024-09-28,4,10,8,2,2,3373.1,1052,65762.32,169598.99,161475.34,2024-09-30,2024-10-02,2.0,144176.03,Delivered,1
3360,2025-02-16,4,10,8,5,3,2453.8,1052,50167.7,60943.62,141229.87,2025-02-18,2025-02-18,0.0,0.0,Delivered,2
3361,2024-11-17,15,2,10,1,6,2059.9,225,8556.87,6024.17,53574.97,2024-11-19,2024-11-22,3.0,128901.34,Delivered,3
3362,2025-03-14,4,10,8,3,8,1652.2,1052,33265.31,47868.19,92521.94,2025-03-16,2025-03-16,0.0,0.0,Delivered,2
3363,2025-04-05,15,2,10,3,5,2803.7,225,12372.15,31268.23,76088.5,2025-04-07,2025-04-07,0.0,0.0,Delivered,1
3364,2025-03-13,15,2,10,3,5,1804.4,225,7737.06,20154.11,69346.32,2025-03-15,2025-03-15,0.0,0.0,Delivered,1
3365,2024-02-13,15,2,10,4,2,1864.4,225,7646.99,18493.36,94476.31,2024-02-15,2024-02-16,1.0,44797.47,Delivered,1
3366,2024-12-17,4,10,8,1,7,2633.8,1052,51789.83,137154.21,126549.45,2024-12-19,2024-12-20,1.0,76152.47,Delivered,1
3367,2025-03-05,4,10,8,1,1,358.3,1052,7262.56,18586.54,20318.64,2025-03-07,2025-03-09,2.0,21361.34,Delivered,1
3368,2024-02-28,4,10,8,5,3,2011.0,1052,36777.55,49624.18,67847.05,2024-03-01,2024-03-01,0.0,0.0,Delivered,2
3369,2024-02-26,4,10,8,4,5,1265.5,1052,23312.71,67059.31,60815.45,2024-02-28,2024-02-28,0.0,0.0,Delivered,1
3370,2024-02-09,15,2,10,3,6,3182.3,225,12398.56,10779.15,150190.66,2024-02-11,2024-02-15,4.0,192704.92,Delivered,3
3371,2024-07-14,4,10,8,4,3,3007.6,1052,57935.08,80393.82,159183.05,2024-07-16,2024-07-16,0.0,0.0,Delivered,2
3372,2024-11-07,4,10,8,2,8,2192.5,1052,42338.78,56674.22,76960.11,2024-11-09,2024-11-09,0.0,0.0,Delivered,2
3373,2025-05-21,4,10,8,4,8,627.8,1052,12673.88,18889.5,20909.78,2025-05-23,2025-05-23,0.0,0.0,Delivered,2
3374,2024-08-21,13,2,7,3,3,306.0,428,2456.93,3326.28,12133.99,2024-08-23,2024-08-24,1.0,4753.15,Delivered,2
3375,2024-06-13,4,10,8,1,5,3408.1,1052,63217.89,181879.71,133136.94,2024-06-15,2024-06-18,3.0,280207.57,Delivered,1
3376,2024-02-21,15,2,10,1,1,1112.4,225,4599.12,13580.14,43525.81,2024-02-23,2024-02-24,1.0,25250.54,Delivered,1
3377,2024-01-29,4,10,8,2,5,3393.7,1052,62456.97,163179.89,120383.68,2024-01-31,2024-02-01,1.0,111962.99,Delivered,1
3378,2024-11-11,24,5,14,2,3,2563.6,1718,83874.82,103679.4,119291.39,2024-11-13,2024-11-13,0.0,0.0,Delivered,2
3379,2025-05-22,15,2,10,4,1,576.9,225,2624.2,5712.72,30636.07,2025-05-24,2025-05-26,2.0,32729.35,Delivered,1
3380,2024-02-23,4,10,8,5,8,674.0,1052,12898.55,17013.35,20907.68,2024-02-25,2024-02-25,0.0,0.0,Delivered,2
3381,2024-10-17,2,12,3,2,7,2262.7,92,3853.53,11062.53,98412.28,2024-10-19,2024-10-19,0.0,0.0,Delivered,1
3382,2025-03-18,4,10,8,3,2,1372.5,1052,28016.85,68549.54,50804.95,2025-03-20,2025-03-20,0.0,0.0,Delivered,1
3383,2025-02-26,4,10,8,1,5,654.6,1052,13499.36,31186.51,17936.1,2025-02-28,2025-02-28,0.0,0.0,Delivered,1
3384,2024-07-29,4,10,8,2,7,2594.7,1052,49221.16,140460.26,126770.73,2024-07-31,2024-08-03,3.0,126408.63,Delivered,1
3385,2024-11-26,15,2,10,5,2,1195.3,225,5345.95,12349.77,35331.11,2024-11-28,2024-11-28,0.0,0.0,Delivered,1
3386,2024-03-09,15,2,10,2,6,2970.4,225,12051.65,8674.95,109804.69,2024-03-11,2024-03-15,4.0,218771.44,Delivered,3
3387,2024-12-14,4,10,8,5,1,957.1,1052,19315.99,43634.41,24418.8,2024-12-16,2024-12-20,4.0,71423.46,Delivered,1
3388,2024-06-25,12,4,11,1,5,2448.1,852,36556.06,108485.67,108355.25,2024-06-27,2024-06-30,3.0,211569.37,Delivered,1
3389,2024-07-21,4,10,8,3,7,1927.3,1052,36572.19,104678.08,55646.19,2024-07-23,2024-07-28,5.0,189675.86,Delivered,1
3390,2024-04-13,24,5,14,3,3,2200.1,1718,69131.63,101267.43,112345.35,2024-04-15,2024-04-15,0.0,0.0,Delivered,2
3391,2025-06-28,3,8,7,4,6,1117.6,1058,23909.3,18883.78,36015.76,2025-06-30,2025-07-04,4.0,145612.77,Delivered,3
3392,2024-06-01,15,2,10,2,5,3007.2,225,11954.81,32378.34,126405.82,2024-06-03,2024-06-03,0.0,0.0,Delivered,1
3393,2024-05-31,15,2,10,1,6,2158.3,225,8718.11,7455.86,54271.19,2024-06-02,2024-06-05,3.0,159390.15,Delivered,3
3394,2024-10-03,4,10,8,1,5,3255.5,1052,64721.97,169185.54,106206.86,2024-10-05,2024-10-06,1.0,82781.57,Delivered,1
3395,2024-12-08,4,10,8,2,3,880.0,1052,17409.16,25689.26,38857.64,2024-12-10,2024-12-11,1.0,28352.13,Delivered,2
3396,2024-04-28,4,10,8,5,8,876.8,1052,15891.77,25201.72,24776.44,2024-04-30,2024-04-30,0.0,0.0,Delivered,2
3397,2025-02-02,15,2,10,1,5,2840.4,225,12601.91,30563.6,109412.43,2025-02-04,2025-02-04,0.0,0.0,Delivered,1
3398,2024-07-30,12,4,11,1,5,250.0,852,3838.44,10411.84,9516.22,2024-08-01,2024-08-04,3.0,25063.87,Delivered,1
3399,2024-04-01,15,2,10,1,6,1585.5,225,6526.04,5160.03,56219.24,2024-04-03,2024-04-04,1.0,46937.52,Delivered,3
3400,2024-01-10,15,2,10,3,1,1753.9,225,7019.55,20094.36,90995.82,2024-01-12,2024-01-14,2.0,80452.94,Delivered,1
3401,2024-04-05,15,2,10,1,5,689.4,225,2877.6,8432.6,31784.38,2024-04-07,2024-04-08,1.0,21332.39,Delivered,1
3402,2024-06-27,4,10,8,1,3,1323.8,1052,24843.19,35459.97,49413.03,2024-06-29,2024-06-29,0.0,0.0,Delivered,2
3403,2024-02-08,8,3,5,3,7,705.3,119,1469.25,4468.95,32135.47,2024-02-10,2024-02-10,0.0,0.0,Delivered,1
3404,2025-06-20,15,2,10,3,1,2826.7,225,12902.65,32805.54,125037.37,2025-06-22,2025-06-29,7.0,462019.11,Delivered,1
3405,2025-02-27,4,10,8,5,5,3081.9,1052,64262.32,155700.51,147015.55,2025-03-01,2025-03-01,0.0,0.0,Delivered,1
3406,2024-12-22,15,2,10,5,5,1221.3,225,5225.86,14099.33,55735.03,2024-12-24,2024-12-24,0.0,0.0,Delivered,1
3407,2024-01-12,2,12,3,2,1,3045.8,92,4675.38,13273.63,77618.95,2024-01-14,2024-01-16,2.0,205589.05,Delivered,1
3408,2024-08-02,4,10,8,2,1,463.8,1052,8998.84,21103.47,13277.33,2024-08-04,2024-08-09,5.0,69240.04,Delivered,1
3409,2024-05-17,15,2,10,1,5,3133.6,225,13149.29,31860.51,135465.33,2024-05-19,2024-05-19,0.0,0.0,Delivered,1
3410,2024-12-04,4,10,8,1,1,3467.6,1052,70251.93,162540.68,137131.99,2024-12-06,2024-12-09,3.0,321236.44,Delivered,1
3411,2025-02-18,4,10,8,3,2,3051.3,1052,60674.47,170236.75,99558.29,2025-02-20,2025-02-20,0.0,0.0,Delivered,1
3412,2025-05-04,4,10,8,5,7,2632.0,1052,54241.17,134564.5,92788.46,2025-05-06,2025-05-06,0.0,0.0,Delivered,1
3413,2025-05-14,11,15,5,1,6,2029.3,1642,66941.75,44918.61,77949.2,2025-05-17,2025-05-20,3.0,100933.27,Delivered,3
3414,2024-12-01,15,2,10,3,2,2797.7,225,11906.76,29706.07,138202.52,2024-12-03,2024-12-04,1.0,67123.86,Delivered,1
3415,2024-09-09,4,10,8,5,2,1276.6,1052,24794.58,73372.68,68089.1,2024-09-11,2024-09-16,5.0,127953.8,Delivered,1
3416,2025-03-27,3,8,7,3,2,1792.5,1058,37237.39,100346.54,52963.67,2025-03-29,2025-03-30,1.0,55191.14,Delivered,1
3417,2024-10-22,4,10,8,1,8,973.8,1052,19200.76,26880.38,42028.11,2024-10-24,2024-10-24,0.0,0.0,Delivered,2
3418,2024-02-24,20,8,15,1,8,853.9,834,12718.9,20823.39,25771.43,2024-02-26,2024-02-28,2.0,43969.37,Delivered,2
3419,2025-05-04,4,10,8,1,7,912.7,1052,18809.24,47460.88,41809.09,2025-05-06,2025-05-06,0.0,0.0,Delivered,1
3420,2025-04-18,21,3,8,3,8,2953.4,1032,60752.84,85826.22,77040.52,2025-04-20,2025-04-21,1.0,77584.09,Delivered,2
3421,2024-08-02,15,2,10,1,6,757.2,225,3207.73,2698.14,40006.6,2024-08-04,2024-08-08,4.0,81853.08,Delivered,3
3422,2024-08-24,4,10,8,1,8,2152.8,1052,42589.14,64920.93,116794.99,2024-08-26,2024-08-28,2.0,84625.96,Delivered,2
3423,2024-05-05,15,2,10,2,6,2345.5,225,9386.28,6774.12,98197.94,2024-05-07,2024-05-08,1.0,64971.88,Delivered,3
3424,2025-04-11,15,2,10,1,6,2513.2,225,11585.23,7535.04,127882.04,2025-04-13,2025-04-15,2.0,165366.02,Delivered,3
3425,2025-03-02,8,3,5,3,7,472.9,119,1089.19,2653.83,16166.37,2025-03-04,2025-03-04,0.0,0.0,Delivered,1
3426,2025-05-18,4,10,8,1,7,2647.4,1052,55803.9,142607.54,144499.05,2025-05-20,2025-05-20,0.0,0.0,Delivered,1
3427,2024-02-24,15,2,10,3,6,1137.9,225,4643.91,3685.9,28738.24,2024-02-26,2024-03-01,4.0,79185.82,Delivered,3
3428,2024-07-03,15,2,10,1,2,2406.8,225,10327.26,27626.75,139776.45,2024-07-05,2024-07-09,4.0,277447.12,Delivered,1
3429,2024-05-25,15,2,10,1,6,3333.1,225,13955.18,10773.39,147304.62,2024-05-27,2024-05-29,2.0,172787.14,Delivered,3
